Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Population,latlng,region,subregion,ISO_A2,Life expectancy,GDP
Y2015,Protein supply quantity (g/capita/day),Italy,4.31,21.31,36.47,26.13000000000001,7.78,35.98,7.06,50.31999999999999,0.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2016,Fat supply quantity (g/capita/day),Italy,0.72,18.66,8.370000000000001,24.83,2.23,35.3,6.28,85.67000000000003,0.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2016,Food supply (kcal/capita/day),Italy,88.0,387.0,1203.0,334.0,57.0,544.0,90.0,2660.0,311.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2016,Food supply quantity (kg/capita/yr),Italy,134.98,178.21999999999997,169.75000000000003,76.67999999999998,29.81,450.92,23.2,594.2800000000002,32.38,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2016,Protein supply quantity (g/capita/day),Italy,4.37,20.87,36.57,25.82,8.06,33.84,7.24,50.290000000000006,0.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2017,Fat supply quantity (g/capita/day),Italy,0.6900000000000001,20.75,8.459999999999999,26.41,2.23,35.84,6.38,85.24,0.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2017,Food supply (kcal/capita/day),Italy,85.0,408.0,1198.0,353.0,57.0,552.0,90.0,2643.0,312.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2017,Food supply quantity (kg/capita/yr),Italy,130.88,178.65,168.91000000000003,80.94999999999997,29.81,456.94,23.54,584.23,32.36,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2017,Protein supply quantity (g/capita/day),Italy,4.25,22.28,36.43000000000001,26.75,8.06,34.24,7.34,49.98000000000001,0.0,Italy,22.9,2.5,60296000.0,"[42.83333333, 12.83333333]",Europe,Southern Europe,IT,82.1875,21234.782370625
Y2014,Fat supply quantity (g/capita/day),Jamaica,0.46,14.39,3.84,15.19,1.7400000000000002,17.48,0.86,42.34,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2014,Food supply (kcal/capita/day),Jamaica,57.0,293.0,872.0,218.0,43.0,306.0,12.0,2231.0,507.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2014,Food supply quantity (kg/capita/yr),Jamaica,85.28,142.09000000000003,110.64,59.8,21.48,139.86,3.3,511.4,63.11000000000001,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2014,Protein supply quantity (g/capita/day),Jamaica,2.37,18.250000000000004,24.13000000000001,18.69,6.1599999999999975,16.46,0.96,37.99999999999999,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2015,Fat supply quantity (g/capita/day),Jamaica,0.4300000000000001,14.56,3.45,15.38,1.7200000000000002,17.74,0.8,41.99,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2015,Food supply (kcal/capita/day),Jamaica,55.0,298.0,885.0,220.0,42.0,308.0,12.0,2246.0,511.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2015,Food supply quantity (kg/capita/yr),Jamaica,81.57,148.19000000000003,114.77,60.44000000000001,21.55,139.88,3.08,518.2099999999998,66.88,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2015,Protein supply quantity (g/capita/day),Jamaica,2.3,18.53,24.49,18.96,6.1,16.56,0.9,37.9,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2016,Fat supply quantity (g/capita/day),Jamaica,0.5,14.28,3.55,15.14,1.7900000000000005,17.7,0.74,42.33,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2016,Food supply (kcal/capita/day),Jamaica,63.0,302.0,830.0,217.0,44.0,308.0,10.0,2196.0,510.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2016,Food supply quantity (kg/capita/yr),Jamaica,95.69,154.79000000000005,105.89000000000004,59.34,23.01,140.88,2.8,525.23,62.41,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2016,Protein supply quantity (g/capita/day),Jamaica,2.6,18.15,22.640000000000004,18.6,6.5200000000000005,16.56,0.82,36.33,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2017,Fat supply quantity (g/capita/day),Jamaica,0.46,14.22,3.74,14.97,1.92,17.96,1.02,42.43,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2017,Food supply (kcal/capita/day),Jamaica,57.0,304.0,890.0,215.0,47.0,312.0,14.0,2250.0,511.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2017,Food supply quantity (kg/capita/yr),Jamaica,88.06,151.25000000000003,115.74,58.96,25.42,141.84,3.96,526.05,63.74,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2017,Protein supply quantity (g/capita/day),Jamaica,2.44,18.15,24.12,18.39,7.09,16.76,1.14,37.4,0.0,Jamaica,24.4,8.0,2809000.0,"[18.25, -77.5]",Americas,Caribbean,JM,74.29375,2509.546469625
Y2014,Fat supply quantity (g/capita/day),Japan,0.62,11.95,4.4,13.12,5.99,10.78,10.52,52.68999999999999,0.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2014,Food supply (kcal/capita/day),Japan,70.0,209.0,1093.0,188.0,133.0,214.0,150.0,2179.0,256.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2014,Food supply quantity (kg/capita/yr),Japan,92.63,73.61,144.48999999999995,46.97,48.73,115.6,37.68,410.28,27.57,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2014,Protein supply quantity (g/capita/day),Japan,3.51,13.19,22.18000000000001,16.1,17.709999999999994,13.64,11.84,38.65000000000001,0.08,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2015,Fat supply quantity (g/capita/day),Japan,0.61,11.77,4.36,12.89,5.870000000000001,11.0,10.6,53.28999999999999,0.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2015,Food supply (kcal/capita/day),Japan,70.0,204.0,1080.0,183.0,130.0,216.0,150.0,2157.0,241.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2015,Food supply quantity (kg/capita/yr),Japan,92.01,71.85,142.98999999999995,46.14,47.32,115.9,38.02,405.41,25.78,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2015,Protein supply quantity (g/capita/day),Japan,3.49,13.05,21.97,15.81,17.409999999999997,13.92,11.96,38.62000000000001,0.08,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2016,Fat supply quantity (g/capita/day),Japan,0.6,12.13,4.3100000000000005,13.21,5.719999999999999,11.12,10.8,53.63999999999999,0.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2016,Food supply (kcal/capita/day),Japan,68.0,209.0,1079.0,188.0,124.0,218.0,154.0,2155.0,242.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2016,Food supply quantity (kg/capita/yr),Japan,90.58,72.57,143.01999999999995,47.23,45.08,116.06,38.7,402.37,25.61,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2016,Protein supply quantity (g/capita/day),Japan,3.41,13.4,21.95,16.15,16.56,13.96,12.18,38.5,0.08,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2017,Fat supply quantity (g/capita/day),Japan,0.61,12.51,4.39,13.74,5.72,11.26,10.96,53.509999999999984,0.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2017,Food supply (kcal/capita/day),Japan,69.0,214.0,1070.0,197.0,127.0,220.0,156.0,2148.0,242.0,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2017,Food supply quantity (kg/capita/yr),Japan,91.1,73.28,141.85,49.33000000000001,45.5,117.26,39.28,402.36,25.55,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2017,Protein supply quantity (g/capita/day),Japan,3.45,13.93,21.88000000000001,16.99,16.56,14.22,12.36,38.49,0.08,Japan,4.4,2.5,125967000.0,"[36, 138]",Asia,Eastern Asia,JP,82.5375,24892.544784375
Y2014,Fat supply quantity (g/capita/day),Jordan,0.4,9.249999999999998,7.069999999999999,10.159999999999998,0.56,13.24,2.16,65.14999999999998,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2014,Food supply (kcal/capita/day),Jordan,59.0,187.0,1233.0,149.0,11.0,226.0,30.0,2400.0,399.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2014,Food supply quantity (kg/capita/yr),Jordan,95.41,69.47999999999999,142.28000000000003,36.35,5.609999999999999,80.34,6.86,378.63000000000017,38.07,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2014,Protein supply quantity (g/capita/day),Jordan,2.52,12.68,34.45,13.43,1.5,13.12,2.28,45.41999999999999,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2015,Fat supply quantity (g/capita/day),Jordan,0.51,9.18,7.729999999999999,10.159999999999998,0.53,13.82,2.12,69.52,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2015,Food supply (kcal/capita/day),Jordan,65.0,199.0,1186.0,149.0,12.0,232.0,30.0,2398.0,392.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2015,Food supply quantity (kg/capita/yr),Jordan,113.16,78.91,136.26000000000002,36.68,5.8100000000000005,82.68,6.8,400.63000000000005,37.39,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2015,Protein supply quantity (g/capita/day),Jordan,3.06,12.739999999999998,32.95,13.669999999999998,1.53,13.44,2.24,44.55,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2016,Fat supply quantity (g/capita/day),Jordan,0.56,9.13,8.18,10.46,0.6000000000000001,13.54,1.94,67.86,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2016,Food supply (kcal/capita/day),Jordan,76.0,196.0,1210.0,154.0,12.0,230.0,28.0,2385.0,363.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2016,Food supply quantity (kg/capita/yr),Jordan,128.89,76.81,139.88000000000002,37.45,6.019999999999999,83.12,6.62,422.4200000000001,37.3,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2016,Protein supply quantity (g/capita/day),Jordan,3.52,12.659999999999998,34.06000000000001,14.02,1.6,13.32,2.04,46.14000000000002,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2017,Fat supply quantity (g/capita/day),Jordan,0.49,9.13,8.44,10.57,0.5800000000000001,13.28,1.9,68.63,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2017,Food supply (kcal/capita/day),Jordan,62.0,201.0,1218.0,157.0,12.0,228.0,26.0,2391.0,379.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2017,Food supply quantity (kg/capita/yr),Jordan,104.27,78.25,140.29,37.91,5.88,83.64,6.56,402.51000000000016,46.37,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2017,Protein supply quantity (g/capita/day),Jordan,2.88,12.739999999999998,34.040000000000006,14.3,1.56,13.22,2.0,45.18,0.0,Jordan,33.4,12.2,10679000.0,"[31, 36]",Asia,Western Asia,JO,72.9875,1822.629925625
Y2014,Fat supply quantity (g/capita/day),Kazakhstan,0.94,14.580000000000002,6.51,24.76,0.34,49.76,4.44,67.61999999999999,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2014,Food supply (kcal/capita/day),Kazakhstan,124.0,301.0,844.0,324.0,8.0,908.0,62.0,2225.0,287.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2014,Food supply quantity (kg/capita/yr),Kazakhstan,204.22,109.55,109.14,64.91999999999999,4.699999999999998,545.9,16.44,595.8700000000001,29.55,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2014,Protein supply quantity (g/capita/day),Kazakhstan,4.52,15.5,23.79000000000001,23.51,1.31,49.52,4.82,37.16,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2015,Fat supply quantity (g/capita/day),Kazakhstan,0.93,14.13,6.41,24.51,0.34,49.22,4.64,70.27000000000001,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2015,Food supply (kcal/capita/day),Kazakhstan,122.0,294.0,956.0,320.0,8.0,892.0,66.0,2358.0,293.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2015,Food supply quantity (kg/capita/yr),Kazakhstan,200.74,105.82000000000002,124.5,64.06,4.63,540.14,17.28,605.7599999999999,30.210000000000004,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2015,Protein supply quantity (g/capita/day),Kazakhstan,4.43,15.160000000000002,27.1,23.29000000000001,1.3,48.84,5.06,40.24999999999999,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2016,Fat supply quantity (g/capita/day),Kazakhstan,0.8900000000000001,13.81,6.08,24.29,0.34,48.7,4.62,66.33,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2016,Food supply (kcal/capita/day),Kazakhstan,119.0,287.0,899.0,317.0,8.0,888.0,66.0,2260.0,292.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2016,Food supply quantity (kg/capita/yr),Kazakhstan,194.31,104.86,116.57,62.78,4.5600000000000005,536.52,17.2,589.14,30.05,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2016,Protein supply quantity (g/capita/day),Kazakhstan,4.34,14.82,25.48,22.91,1.27,48.58,5.04,38.68,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2017,Fat supply quantity (g/capita/day),Kazakhstan,0.9000000000000001,13.91,6.460000000000001,24.9,0.33,48.92,4.62,68.49,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2017,Food supply (kcal/capita/day),Kazakhstan,119.0,285.0,961.0,325.0,8.0,892.0,66.0,2303.0,264.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2017,Food supply quantity (kg/capita/yr),Kazakhstan,191.92,101.53,124.04,64.87,4.51,540.06,17.24,585.5299999999997,27.38000000000001,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2017,Protein supply quantity (g/capita/day),Kazakhstan,4.41,15.09,27.280000000000005,23.71,1.26,48.88,5.06,40.26000000000001,0.0,Kazakhstan,21.3,2.5,18732000.0,"[48, 68]",Asia,Central Asia,KZ,66.76249999999999,4040.586664375
Y2014,Fat supply quantity (g/capita/day),Kenya,0.28,2.99,9.85,5.16,0.26,15.94,0.6,26.230000000000004,0.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2014,Food supply (kcal/capita/day),Kenya,38.0,116.0,1158.0,70.0,8.0,284.0,8.0,1907.0,156.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2014,Food supply quantity (kg/capita/yr),Kenya,49.13,69.47,142.33,13.8,4.06,164.08,2.58,386.21,17.17,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2014,Protein supply quantity (g/capita/day),Kenya,1.79,3.1499999999999995,30.579999999999995,5.460000000000001,1.14,13.46,0.74,47.35,0.01,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2015,Fat supply quantity (g/capita/day),Kenya,0.22000000000000008,2.65,9.86,5.6400000000000015,0.26,15.68,0.62,26.86000000000001,0.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2015,Food supply (kcal/capita/day),Kenya,30.0,106.0,1171.0,76.0,7.0,280.0,10.0,1921.0,153.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2015,Food supply quantity (kg/capita/yr),Kenya,46.05,64.46000000000001,142.4,14.75,3.9,163.6,2.74,381.30000000000007,16.650000000000002,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2015,Protein supply quantity (g/capita/day),Kenya,1.45,3.0000000000000004,30.86000000000001,5.82,1.1,13.36,0.78,47.82,0.01,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2016,Fat supply quantity (g/capita/day),Kenya,0.21,2.5,9.69,5.54,0.26,17.34,0.66,26.81000000000001,0.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2016,Food supply (kcal/capita/day),Kenya,30.0,97.0,1140.0,75.0,7.0,310.0,10.0,1855.0,143.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2016,Food supply quantity (kg/capita/yr),Kenya,45.9,58.06,140.29,14.88,4.09,179.1,2.88,365.69999999999993,15.86,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2016,Protein supply quantity (g/capita/day),Kenya,1.41,2.8,30.20000000000001,5.9,1.15,14.68,0.82,46.91,0.01,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2017,Fat supply quantity (g/capita/day),Kenya,0.19,2.54,9.54,5.91,0.25,15.32,0.62,29.1,0.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2017,Food supply (kcal/capita/day),Kenya,26.0,80.0,1127.0,80.0,7.0,276.0,8.0,1874.0,156.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2017,Food supply quantity (kg/capita/yr),Kenya,39.94,47.35,139.85000000000002,15.94,3.9899999999999993,161.8,2.66,354.76000000000016,16.630000000000006,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2017,Protein supply quantity (g/capita/day),Kenya,1.26,2.57,29.74,6.319999999999999,1.1,13.18,0.76,45.49999999999998,0.0,Kenya,6.0,29.4,53528000.0,"[1, 38]",Africa,Eastern Africa,KE,57.48125,716.77006788125
Y2014,Fat supply quantity (g/capita/day),Kiribati,0.28,10.94,4.34,11.87,6.32,0.58,0.94,83.16,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2014,Food supply (kcal/capita/day),Kiribati,32.0,237.0,1021.0,154.0,159.0,30.0,14.0,2724.0,508.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2014,Food supply quantity (kg/capita/yr),Kiribati,50.75,93.75,103.28,27.33,75.32,4.72,3.54,526.1899999999998,53.81999999999999,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2014,Protein supply quantity (g/capita/day),Kiribati,2.0,9.1,22.35,10.72,23.88000000000001,2.18,1.04,36.77,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2015,Fat supply quantity (g/capita/day),Kiribati,0.28,11.69,4.87,11.999999999999998,6.29,0.64,0.94,83.67,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2015,Food supply (kcal/capita/day),Kiribati,33.0,246.0,1088.0,153.0,159.0,48.0,14.0,2744.0,466.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2015,Food supply quantity (kg/capita/yr),Kiribati,50.79,95.82,110.48,27.68,76.13000000000002,5.64,3.46,526.9500000000002,50.62,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2015,Protein supply quantity (g/capita/day),Kiribati,1.99,9.78,24.37,10.29,23.99,3.78,1.02,38.55,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2016,Fat supply quantity (g/capita/day),Kiribati,0.28,12.919999999999998,4.300000000000002,13.19,6.31,0.96,0.96,80.47000000000001,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2016,Food supply (kcal/capita/day),Kiribati,32.0,266.0,1040.0,170.0,160.0,54.0,14.0,2695.0,494.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2016,Food supply quantity (kg/capita/yr),Kiribati,51.09,100.66,105.84,31.12,76.91000000000003,6.5,3.6,521.3899999999999,53.49,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2016,Protein supply quantity (g/capita/day),Kiribati,1.99,11.62,23.03,12.090000000000002,23.97,4.12,1.06,36.96,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2017,Fat supply quantity (g/capita/day),Kiribati,0.28,12.72,5.73,12.86,6.39,1.06,1.1,81.89000000000001,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2017,Food supply (kcal/capita/day),Kiribati,33.0,265.0,1057.0,164.0,159.0,34.0,16.0,2699.0,485.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2017,Food supply quantity (kg/capita/yr),Kiribati,51.99,101.59,106.37,29.95,76.7,3.92,4.12,522.6299999999999,51.95,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2017,Protein supply quantity (g/capita/day),Kiribati,2.03,11.12,23.180000000000003,11.32,23.8,1.78,1.2,37.22000000000001,0.0,Kiribati,45.6,2.7,125000.0,"[1.41666666, 173]",Oceania,Micronesia,KI,65.14999999999999,1175.2924155312496
Y2014,Fat supply quantity (g/capita/day),Kuwait,1.13,19.19,9.34,21.29,0.87,23.9,8.24,61.80000000000002,0.0,Kuwait,37.0,2.8,4691000.0,"[29.5, 45.75]",Asia,Western Asia,KW,73.84375,31914.378339375
