Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population
Y2015,Protein supply quantity (g/capita/day),Albania,6.76,13.04,35.57999999999999,15.690000000000001,1.49,69.28,8.8,53.05999999999999,0.01,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2016,Fat supply quantity (g/capita/day),Albania,1.4700000000000002,15.61,7.479999999999999,18.18,0.33,80.9,8.04,40.07999999999999,0.0,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2016,Food supply (kcal/capita/day),Albania,179.0,443.0,1178.0,231.0,9.0,1312.0,114.0,2317.0,212.0,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2016,Food supply quantity (kg/capita/yr),Albania,284.69,203.94,155.68000000000004,41.42999999999999,5.36,772.74,30.52,782.5899999999998,36.25,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2016,Protein supply quantity (g/capita/day),Albania,7.42,13.13,36.76,15.76,1.49,76.48,9.0,54.99000000000001,0.01,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2017,Fat supply quantity (g/capita/day),Albania,1.53,17.71,8.45,20.580000000000002,0.33,83.56,7.74,42.31999999999999,0.0,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2017,Food supply (kcal/capita/day),Albania,188.0,463.0,1130.0,263.0,9.0,1352.0,110.0,2310.0,234.0,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2017,Food supply quantity (kg/capita/yr),Albania,296.86,203.93000000000004,149.58,47.510000000000005,5.36,792.68,29.32,790.1600000000002,38.74,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2017,Protein supply quantity (g/capita/day),Albania,7.76,15.17,34.66999999999999,18.310000000000002,1.49,78.78,8.64,53.30999999999999,0.01,Albania,22.3,6.2,0.400035236081748,0.011768851303735001,0.23146582100070498,0.15680056377730803,2838000.0
Y2014,Fat supply quantity (g/capita/day),Algeria,0.79,5.98,8.46,6.840000000000001,0.35,29.18,3.66,52.88999999999999,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2014,Food supply (kcal/capita/day),Algeria,133.0,285.0,1708.0,93.0,10.0,602.0,54.0,2924.0,264.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2014,Food supply quantity (kg/capita/yr),Algeria,179.78,123.71000000000001,223.05,20.119999999999997,4.390000000000001,302.12,15.86,646.4000000000001,28.799999999999997,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2014,Protein supply quantity (g/capita/day),Algeria,5.64,7.24,50.29,7.37,1.3100000000000003,33.56,4.52,67.33000000000001,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2015,Fat supply quantity (g/capita/day),Algeria,0.8200000000000001,5.74,8.499999999999998,6.58,0.36000000000000004,26.84,3.98,54.769999999999996,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2015,Food supply (kcal/capita/day),Algeria,137.0,290.0,1710.0,89.0,8.0,540.0,58.0,2961.0,264.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2015,Food supply quantity (kg/capita/yr),Algeria,184.84,126.63000000000001,223.15,19.369999999999997,4.160000000000001,250.74,17.3,657.2299999999999,28.89,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2015,Protein supply quantity (g/capita/day),Algeria,5.72,7.120000000000001,50.400000000000006,7.08,1.34,30.06,4.94,68.13999999999999,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2016,Fat supply quantity (g/capita/day),Algeria,0.8400000000000001,5.61,8.33,6.5600000000000005,0.32000000000000006,25.94,3.94,56.81999999999999,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2016,Food supply (kcal/capita/day),Algeria,139.0,280.0,1703.0,89.0,7.0,516.0,58.0,2965.0,267.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2016,Food supply quantity (kg/capita/yr),Algeria,190.2,117.85000000000001,222.31,19.240000000000002,3.9099999999999997,232.2,17.12,655.9200000000001,29.419999999999998,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2016,Protein supply quantity (g/capita/day),Algeria,5.83,6.92,50.14999999999999,7.01,1.1900000000000002,28.58,4.88,67.14999999999996,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2017,Fat supply quantity (g/capita/day),Algeria,0.8200000000000001,5.470000000000001,8.06,6.21,0.31000000000000005,25.8,3.88,56.73000000000002,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2017,Food supply (kcal/capita/day),Algeria,138.0,272.0,1690.0,83.0,7.0,534.0,56.0,2950.0,267.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2017,Food supply quantity (kg/capita/yr),Algeria,186.07999999999998,115.32999999999998,220.40999999999997,18.05,3.8599999999999994,243.42,16.86,647.49,29.299999999999997,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2017,Protein supply quantity (g/capita/day),Algeria,5.8100000000000005,6.73,49.87,6.5200000000000005,1.1800000000000002,29.96,4.8,67.41,0.0,Algeria,26.6,3.9,0.10878553554117698,0.00363415019049981,0.0767342245868747,0.0284171607638028,44357000.0
Y2014,Fat supply quantity (g/capita/day),Angola,0.16,12.1,5.94,13.909999999999998,1.92,2.72,0.6,32.81999999999999,0.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2014,Food supply (kcal/capita/day),Angola,24.0,257.0,772.0,173.0,49.0,58.0,8.0,1968.0,122.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2014,Food supply quantity (kg/capita/yr),Angola,32.08,99.16,97.32,30.029999999999998,26.36,30.6,2.44,518.5299999999999,26.150000000000002,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2014,Protein supply quantity (g/capita/day),Angola,1.23,9.63,20.380000000000003,10.94,7.7299999999999995,3.12,0.7,37.06,0.01,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2015,Fat supply quantity (g/capita/day),Angola,0.12000000000000001,10.2,6.08,11.65,1.73,2.2,0.3,31.370000000000005,0.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2015,Food supply (kcal/capita/day),Angola,18.0,222.0,785.0,143.0,45.0,42.0,4.0,1957.0,101.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2015,Food supply quantity (kg/capita/yr),Angola,27.43,89.97,98.98,25.849999999999998,22.710000000000004,20.24,1.26,505.0799999999998,17.3,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2015,Protein supply quantity (g/capita/day),Angola,0.98,8.33,20.76,9.12,6.82,2.04,0.36,37.25,0.01,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2016,Fat supply quantity (g/capita/day),Angola,0.11,9.1,6.16,10.309999999999999,1.3299999999999998,2.42,0.32,31.590000000000003,0.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2016,Food supply (kcal/capita/day),Angola,16.0,206.0,800.0,126.0,37.0,46.0,4.0,1989.0,102.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2016,Food supply quantity (kg/capita/yr),Angola,24.99,84.44999999999999,99.94999999999997,21.560000000000002,19.52,19.72,1.4,505.7099999999999,17.05,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2016,Protein supply quantity (g/capita/day),Angola,0.8500000000000001,7.000000000000001,21.14,7.6000000000000005,5.649999999999999,2.46,0.4,36.96,0.01,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2017,Fat supply quantity (g/capita/day),Angola,0.12000000000000001,9.6,6.41,10.75,1.38,2.4,0.3,33.84000000000002,0.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2017,Food supply (kcal/capita/day),Angola,17.0,215.0,832.0,132.0,37.0,46.0,4.0,2059.0,125.0,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2017,Food supply quantity (kg/capita/yr),Angola,26.310000000000002,87.67999999999999,104.07999999999998,23.48,20.22,18.98,1.34,516.0099999999999,21.119999999999997,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2017,Protein supply quantity (g/capita/day),Angola,0.89,7.57,22.070000000000007,8.25,5.879999999999999,2.48,0.38,37.72,0.01,Angola,6.8,25.0,0.010417563495479999,0.000412028780517803,0.00400036898099748,0.0060051657339647,32522000.0
Y2014,Fat supply quantity (g/capita/day),Antigua and Barbuda,0.41000000000000003,25.29,6.449999999999999,25.97,2.8,21.36,1.42,39.52000000000002,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2014,Food supply (kcal/capita/day),Antigua and Barbuda,55.0,459.0,733.0,349.0,85.0,416.0,22.0,1694.0,265.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2014,Food supply quantity (kg/capita/yr),Antigua and Barbuda,63.540000000000006,188.45,84.4,73.36,54.16,153.92,5.96,412.71,45.53,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2014,Protein supply quantity (g/capita/day),Antigua and Barbuda,2.3200000000000003,23.93,19.12,26.88,13.79,22.02,1.64,29.12000000000001,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2015,Fat supply quantity (g/capita/day),Antigua and Barbuda,0.4,25.419999999999998,6.8,25.45,2.7699999999999996,21.56,1.8,41.060000000000024,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2015,Food supply (kcal/capita/day),Antigua and Barbuda,55.0,466.0,754.0,341.0,85.0,432.0,28.0,1693.0,239.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2015,Food supply quantity (kg/capita/yr),Antigua and Barbuda,62.900000000000006,192.4,86.91,72.13000000000001,53.58,164.32,7.52,399.99000000000007,43.06999999999999,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2015,Protein supply quantity (g/capita/day),Antigua and Barbuda,2.33,24.06,19.58,26.15,13.64,22.7,2.06,28.780000000000012,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2016,Fat supply quantity (g/capita/day),Antigua and Barbuda,0.34,22.81,6.199999999999999,22.89,2.7499999999999996,21.54,1.36,40.93000000000001,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2016,Food supply (kcal/capita/day),Antigua and Barbuda,47.0,436.0,716.0,306.0,84.0,434.0,20.0,1706.0,269.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2016,Food supply quantity (kg/capita/yr),Antigua and Barbuda,54.849999999999994,185.07,82.34000000000002,64.18,53.050000000000004,160.1,5.68,415.02,46.290000000000006,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2016,Protein supply quantity (g/capita/day),Antigua and Barbuda,2.0,21.659999999999997,18.67,23.209999999999997,13.51,22.2,1.56,27.570000000000007,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2017,Fat supply quantity (g/capita/day),Antigua and Barbuda,0.43,25.26,6.1,25.51,2.7199999999999998,23.74,1.38,39.529999999999994,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2017,Food supply (kcal/capita/day),Antigua and Barbuda,63.0,474.0,670.0,342.0,83.0,456.0,20.0,1698.0,284.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2017,Food supply quantity (kg/capita/yr),Antigua and Barbuda,69.01,197.32,76.24000000000001,72.03,52.54,161.24,5.76,431.03000000000003,49.07,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2017,Protein supply quantity (g/capita/day),Antigua and Barbuda,2.61,23.950000000000003,17.240000000000006,26.17,13.38,24.22,1.58,27.580000000000013,0.0,Antigua and Barbuda,19.1,,0.0969387755102041,0.00306122448979592,0.0928571428571429,0.00102040816326531,98000.0
Y2014,Fat supply quantity (g/capita/day),Argentina,0.42000000000000004,20.48,3.3400000000000003,43.14,0.31000000000000005,32.6,5.94,46.580000000000005,0.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2014,Food supply (kcal/capita/day),Argentina,52.0,340.0,1088.0,585.0,10.0,496.0,90.0,2268.0,466.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2014,Food supply quantity (kg/capita/yr),Argentina,64.91,135.43,130.55,103.47,5.88,381.22,25.06,461.66999999999985,47.97,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2014,Protein supply quantity (g/capita/day),Argentina,2.06,17.020000000000003,28.08,42.5,1.77,29.02,6.82,36.55000000000002,0.01,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2015,Fat supply quantity (g/capita/day),Argentina,0.42000000000000004,22.209999999999997,3.37,44.95,0.42000000000000004,33.8,7.0,45.41,0.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2015,Food supply (kcal/capita/day),Argentina,55.0,363.0,1099.0,610.0,14.0,514.0,106.0,2265.0,459.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2015,Food supply quantity (kg/capita/yr),Argentina,66.3,145.42000000000002,132.04999999999998,108.93999999999998,7.210000000000001,393.56,29.52,468.7899999999998,47.35,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2015,Protein supply quantity (g/capita/day),Argentina,2.13,18.72,28.34,44.3,2.1299999999999994,29.98,8.04,37.02000000000002,0.01,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2016,Fat supply quantity (g/capita/day),Argentina,0.44,22.040000000000003,3.3100000000000005,44.580000000000005,0.38000000000000006,31.52,7.32,47.01,0.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2016,Food supply (kcal/capita/day),Argentina,54.0,361.0,1062.0,605.0,11.0,478.0,110.0,2228.0,447.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2016,Food supply quantity (kg/capita/yr),Argentina,66.03,143.95,127.38,108.18000000000002,6.06,362.44,30.8,461.78999999999996,46.11,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2016,Protein supply quantity (g/capita/day),Argentina,2.1100000000000003,18.62,27.449999999999996,44.0,1.77,27.66,8.4,36.10999999999999,0.01,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2017,Fat supply quantity (g/capita/day),Argentina,0.44,22.51,3.4399999999999995,45.150000000000006,0.39000000000000007,27.42,7.36,46.00000000000001,0.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2017,Food supply (kcal/capita/day),Argentina,55.0,371.0,1092.0,612.0,13.0,410.0,112.0,2267.0,457.0,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2017,Food supply quantity (kg/capita/yr),Argentina,67.57,149.07,130.94000000000003,109.38,7.3100000000000005,317.88,31.0,476.1599999999999,47.43,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2017,Protein supply quantity (g/capita/day),Argentina,2.16,18.89,28.17,44.419999999999995,2.08,23.96,8.46,36.990000000000016,0.01,Argentina,28.5,4.6,1.2242700046279,0.0250170791370077,0.924505806906583,0.274747118584305,45377000.0
Y2014,Fat supply quantity (g/capita/day),Armenia,2.06,13.83,5.52,21.46,0.42000000000000004,42.3,6.02,38.27999999999999,0.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2014,Food supply (kcal/capita/day),Armenia,235.0,287.0,1179.0,264.0,10.0,706.0,86.0,2270.0,316.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2014,Food supply quantity (kg/capita/yr),Armenia,406.58,133.07,145.35000000000002,44.57,5.5,414.2,22.32,787.2000000000002,51.760000000000005,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2014,Protein supply quantity (g/capita/day),Armenia,10.71,10.31,36.08,16.380000000000003,1.62,40.14,6.56,53.97999999999998,0.01,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2015,Fat supply quantity (g/capita/day),Armenia,2.11,14.22,5.969999999999999,21.46,0.4800000000000001,39.44,6.08,39.28999999999999,0.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2015,Food supply (kcal/capita/day),Armenia,239.0,309.0,1187.0,261.0,12.0,676.0,86.0,2308.0,320.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2015,Food supply quantity (kg/capita/yr),Armenia,415.33,145.28999999999996,146.82,43.699999999999996,6.580000000000001,387.92,22.56,811.0999999999999,52.279999999999994,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2015,Protein supply quantity (g/capita/day),Armenia,10.69,10.91,35.739999999999995,15.9,1.94,38.02,6.62,54.16999999999999,0.01,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2016,Fat supply quantity (g/capita/day),Armenia,1.85,12.930000000000001,6.1,20.380000000000003,0.46,42.58,6.38,38.64000000000001,0.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2016,Food supply (kcal/capita/day),Armenia,217.0,275.0,1194.0,249.0,13.0,710.0,90.0,2267.0,320.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2016,Food supply quantity (kg/capita/yr),Armenia,369.64,128.14,148.30999999999997,42.68,6.540000000000001,415.4,23.66,751.3100000000001,52.38999999999999,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2016,Protein supply quantity (g/capita/day),Armenia,9.809999999999999,10.040000000000001,35.540000000000006,15.58,1.9100000000000001,40.44,6.94,52.349999999999994,0.01,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2017,Fat supply quantity (g/capita/day),Armenia,1.69,13.520000000000001,6.699999999999999,20.960000000000004,0.42000000000000004,40.6,6.28,39.449999999999996,0.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2017,Food supply (kcal/capita/day),Armenia,198.0,306.0,1204.0,260.0,10.0,694.0,90.0,2285.0,326.0,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2017,Food supply quantity (kg/capita/yr),Armenia,336.18,150.48000000000002,149.12999999999997,45.65,5.829999999999999,400.18,23.28,737.6099999999999,53.5,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2017,Protein supply quantity (g/capita/day),Armenia,9.07,11.459999999999999,36.01,16.590000000000003,1.7200000000000002,39.1,6.84,52.65999999999998,0.01,Armenia,20.9,4.3,1.55148849797023,0.0309878213802436,1.40930311231394,0.111197564276049,2956000.0
Y2014,Fat supply quantity (g/capita/day),Australia,0.6499999999999999,30.400000000000002,7.42,35.01,1.45,41.88,4.1,79.01000000000002,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2014,Food supply (kcal/capita/day),Australia,73.0,479.0,803.0,485.0,41.0,678.0,58.0,2288.0,389.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2014,Food supply quantity (kg/capita/yr),Australia,87.68,158.39000000000001,101.39,119.46999999999998,26.419999999999998,453.04,15.24,538.0699999999999,47.66,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2014,Protein supply quantity (g/capita/day),Australia,3.14,27.64,23.920000000000005,40.08,6.49,38.3,4.48,36.35000000000001,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2015,Fat supply quantity (g/capita/day),Australia,0.6799999999999999,31.05,6.81,35.97,1.37,41.18,4.0,77.85000000000001,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2015,Food supply (kcal/capita/day),Australia,77.0,488.0,784.0,501.0,40.0,650.0,56.0,2269.0,384.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2015,Food supply quantity (kg/capita/yr),Australia,91.25,159.09,98.21000000000001,123.25000000000001,24.82,442.94,14.84,535.7399999999999,46.61,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2015,Protein supply quantity (g/capita/day),Australia,3.2800000000000002,28.200000000000003,23.43,41.31999999999999,6.1000000000000005,36.82,4.36,36.03999999999999,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2016,Fat supply quantity (g/capita/day),Australia,0.69,31.29,7.36,35.89,1.35,38.2,4.24,80.33000000000001,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2016,Food supply (kcal/capita/day),Australia,77.0,499.0,808.0,501.0,40.0,602.0,60.0,2313.0,390.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2016,Food supply quantity (kg/capita/yr),Australia,94.13999999999999,165.05999999999997,102.14,123.04000000000002,25.69,422.6,15.78,544.0800000000002,47.12,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2016,Protein supply quantity (g/capita/day),Australia,3.2600000000000002,28.29,24.37,41.24000000000001,6.24,34.88,4.64,36.92000000000001,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2017,Fat supply quantity (g/capita/day),Australia,0.6599999999999999,31.15,8.02,35.71,1.4000000000000001,40.14,4.32,79.72999999999998,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2017,Food supply (kcal/capita/day),Australia,74.0,495.0,827.0,495.0,39.0,636.0,62.0,2290.0,384.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2017,Food supply quantity (kg/capita/yr),Australia,93.24000000000001,161.85999999999999,105.47000000000001,121.60000000000001,25.869999999999997,438.96,16.06,527.94,45.99,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2017,Protein supply quantity (g/capita/day),Australia,3.14,28.25,25.310000000000002,40.699999999999996,6.170000000000001,36.46,4.72,37.19999999999999,0.0,Australia,30.4,2.5,0.103642152675313,0.0031684398540032604,0.0911042944785276,0.0093694183427817,25754000.0
Y2014,Fat supply quantity (g/capita/day),Austria,0.74,26.13,8.649999999999999,28.24,1.4200000000000002,34.54,7.6,71.50000000000003,0.0,Austria,21.9,2.5,0.371987884227059,0.0084810410590083,0.30020192954902397,0.0633049136190263,8914000.0
Y2014,Food supply (kcal/capita/day),Austria,83.0,458.0,985.0,386.0,29.0,600.0,108.0,2556.0,437.0,Austria,21.9,2.5,0.371987884227059,0.0084810410590083,0.30020192954902397,0.0633049136190263,8914000.0
Y2014,Food supply quantity (kg/capita/yr),Austria,103.19,167.53,124.88,90.47999999999999,14.01,468.22,27.44,596.0400000000001,46.14,Austria,21.9,2.5,0.371987884227059,0.0084810410590083,0.30020192954902397,0.0633049136190263,8914000.0
Y2014,Protein supply quantity (g/capita/day),Austria,3.57,25.26,30.199999999999996,30.450000000000003,3.9800000000000004,50.08,8.7,44.37000000000002,0.03,Austria,21.9,2.5,0.371987884227059,0.0084810410590083,0.30020192954902397,0.0633049136190263,8914000.0
Y2015,Fat supply quantity (g/capita/day),Austria,0.65,26.59,6.659999999999999,28.56,1.4800000000000002,34.2,7.54,71.46000000000001,0.0,Austria,21.9,2.5,0.371987884227059,0.0084810410590083,0.30020192954902397,0.0633049136190263,8914000.0
